129.09842,1659.51898,1.82075,102.60563,0,-11.77115
131.01465,2110.316,6.21951,0,4.82,-11.76927
100.03474,1324.69601,2.52734,53.80641,2.71597,-11.74922
167.0195,2432.73899,6.66587,64.34571,2.38413,-11.7405
108.90151,1578.4335,2.8155,64.47825,1.50401,-11.73974
162.41196,2687.24075,6.02465,78.00047,4.50951,-11.72571
97.77815,1350.36626,2.89167,56.87514,2.91541,-11.71713
135.81514,2006.23419,3.7016,60.47404,1.61966,-11.71272
110.71986,1645.5841,2.28844,94.11975,0.94403,-11.63686
125.63007,1664.98123,2.6071,41.93239,2.23261,-11.63108
154.54765,1915.4474,4.20351,104.83668,0.93864,-11.62573
146.34265,1598.46992,7.26382,129.1521,1.8371,-11.59437
151.34786,2873.45873,7.87823,0,4.69865,-11.59404
175.51596,1819.74723,3.32065,64.91573,0.56168,-11.57104
86.91443,1721.09673,1.69404,124.9932,0,-11.55403
179.77031,2322.10489,10.26187,15.02634,14.81932,-11.55304
169.72337,2081.02446,11.57419,65.66142,12.95742,-11.54944
110.81684,1896.401,4.07525,63.85176,1.76669,-11.54751
146.68112,2156.96993,5.44457,75.65937,3.14937,-11.53745
159.45987,2296.23325,5.5157,73.73482,4.74979,-11.52211
180.38999,2482.91896,9.0949,0,5.65727,-11.51123
104.35501,1242.77948,3.04687,51.25207,5.61922,-11.51046
126.67391,2095.8815,4.01483,93.88293,1.61605,-11.48583
169.94667,2421.72141,5.77332,81.02737,3.97334,-11.48179
131.93432,2183.67147,3.87501,89.02789,1.75803,-11.47743
145.41837,1676.04243,6.29879,27.36254,10.23695,-11.4735
131.29274,1721.58431,3.50484,87.24604,1.75784,-11.43357
70.289,1437.7335,1.60072,59.73393,1.23477,-11.39367
120.86939,1639.99452,3.38845,88.8636,1.7061,-11.37195
123.64188,1702.2632,4.92362,81.19773,0.03505,-11.37
181.71907,2535.07838,8.91671,66.50745,2.78597,-11.35737
140.89883,2265.35282,4.14864,74.93989,3.60439,-11.32219
175.53963,2319.05273,7.13808,39.61037,3.96164,-11.29673
105.78612,1794.01087,3.53301,126.53774,2.43309,-11.29088
115.38944,1979.83933,1.95564,73.45007,1.1187,-11.28242
124.9691,1644.26702,1.80442,57.52129,1.54883,-11.27947
151.42427,2152.28198,5.37542,52.56606,4.64109,-11.27092
120.91692,1683.19249,3.08988,48.50331,1.95662,-11.26003
159.4541,1852.38734,6.86728,45.42866,5.04815,-11.24134
143.24403,2075.37382,4.53041,58.92635,3.03428,-11.24051
85.5699,1230.96612,1.5532,59.17285,1.79659,-11.21618
169.56195,2643.47593,5.98198,126.73435,0,-11.21072
159.53405,1833.19072,10.88149,51.62777,13.61198,-11.20303
113.10009,1727.05499,3.21664,56.83138,2.7368,-11.20209
104.05212,1906.72089,1.77059,69.52337,0,-11.19498
153.26821,1635.21714,6.03933,4.80942,8.70402,-11.17647
111.23469,1803.69514,2.02633,54.46091,1.67107,-11.17555
125.68241,1885.25308,2.78036,59.9667,1.90941,-11.16705
78.24788,1408.86664,2.22129,55.46002,1.71924,-11.14059
133.15178,1686.58822,3.71135,87.35066,1.72826,-11.13316
118.54208,1697.16127,4.19737,16.22031,5.2255,-11.13041
134.34013,1919.95322,4.30962,68.97807,3.72495,-11.11244
168.6786,1802.94755,3.84157,65.61754,0.62946,-11.10836
101.26464,1295.21117,2.35925,72.27825,1.56392,-11.1055
134.20293,2122.97745,4.65993,55.57886,2.64003,-11.08794
130.82492,1938.6245,3.7404,68.96687,1.77803,-11.08353
78.33776,1472.70287,1.92071,99.93118,2.38785,-11.08252
111.44764,1643.1748,1.86173,53.92875,0.84579,-11.07
134.42491,1671.29025,8.64011,56.15196,8.33319,-11.06841
161.06986,2584.57801,4.67948,113.74854,1.67871,-11.05805
141.94618,1684.05211,2.09455,66.02661,0,-11.0576
158.05269,2555.52523,4.34144,103.10747,1.13483,-11.04874
150.25861,1782.36364,3.41818,88.15501,0.75231,-11.01609
170.82639,2306.92419,7.18022,46.00099,3.31848,-11.0007
191.10706,1781.4991,10.0783,27.53592,11.94507,-10.99937
177.85793,2667.46945,7.8786,74.70003,2.22478,-10.97608
116.89593,1553.0226,2.57351,43.81372,1.87591,-10.97007
108.26663,1764.81157,3.5398,32.55798,2.00424,-10.95261
78.29575,1416.9415,2.35131,52.09107,1.69292,-10.93826
113.6365,1911.85765,3.65855,50.07388,2.06765,-10.92427
119.46841,1467.90458,1.51388,65.53033,0,-10.92418
187.6049,1809.92918,10.20055,27.65789,11.86005,-10.90667
133.14416,2017.85549,3.00696,49.36302,1.72384,-10.89633
99.05072,2022.01044,2.95589,77.39106,2.50119,-10.88386
121.86109,1761.18707,6.79091,0,7.54265,-10.86643
95.45306,1749.24709,2.27383,60.63868,1.3179,-10.86426
112.54366,1475.42021,3.08701,55.94924,1.97041,-10.86422
102.03905,1828.74749,3.71334,63.84588,1,-10.86259
151.20495,2592.52408,4.58095,111.74358,1.58816,-10.861
118.177,2047.94192,3.5087,62.95689,0,-10.85462
142.99155,2139.83692,4.26623,70.8935,1.5376,-10.85224
117.77888,2278.43515,2.92546,64.86993,1.33219,-10.8395
65.89328,1526.12764,1.58133,51.55544,1.31917,-10.83341
170.93678,2717.83848,6.43784,103.04765,1.28047,-10.82796
191.59068,1788.11641,10.57528,28.03376,12.10274,-10.81809
194.8716,1934.94082,11.28395,28.29881,11.60744,-10.81807
102.78006,1490.97778,2.65481,14.29317,2.03356,-10.8066
177.79621,2801.90129,7.22036,101.0749,1.27549,-10.79901
95.3763,1580.45704,2.57867,47.32699,1.62548,-10.78632
126.64932,2239.70348,3.91591,78.79518,2.66137,-10.78537
136.05078,1536.69773,1.51006,41.8604,0,-10.78014
186.62019,2841.90251,8.12699,104.67513,1.40096,-10.77487
143.01067,2113.06272,5.36752,66.22266,1.78911,-10.77032
151.08581,2535.25765,4.85168,102.60139,1.67482,-10.76826
162.54132,2295.09389,5.25184,70.23506,3.40883,-10.76309
123.53755,2079.57961,4.0719,54.6994,1.58078,-10.76105
156.62688,2691.42485,1.92623,93.06658,0.54429,-10.73799
118.96755,1511.24739,3.93992,69.49877,2.45525,-10.71994
138.33138,1656.09203,3.34341,59.98903,0.25115,-10.71277
135.47517,1795.05119,2.18445,58.54729,2.04328,-10.70564
86.76805,1828.80161,1.90279,0,1.76136,-10.69979
108.03506,1634.3261,3.70736,50.66079,1.72481,-10.69461
120.727,1654.3727,4.63691,62.59175,3.4893,-10.68904
75.78098,1405.63331,2.46266,52.62386,1.65772,-10.68794
149.57703,1797.70203,8.55554,0,14.1033,-10.68407
158.799,2052.1832,7.52519,5.66052,9.49594,-10.68317
106.20781,1718.09112,3.97267,63.90823,2.76543,-10.67843
126.81698,2183.27923,3.66546,81.09714,2.35272,-10.67661
159.47281,1771.86726,4.95335,100.0241,0.91836,-10.6576
174.85375,1800.49608,3.97707,66.48092,0.42546,-10.62362
140.02282,1651.12901,6.3312,33.06998,9.58798,-10.62231
82.68706,1742.52935,2.73127,37.02559,1.579,-10.62229
69.40602,1409.37422,2.99417,48.72026,2.86428,-10.61074
121.74322,1665.16263,3.02414,61.17747,1.22033,-10.60929
171.17297,1903.63583,3.85083,55.87753,0,-10.60925
89.44568,1685.654,3.04903,70.12724,2.19987,-10.58846
141.70357,1901.17277,3.67646,54.88766,1.93737,-10.58425
88.96705,1821.97631,3.67769,64.38771,0.79991,-10.57266
106.73464,1808.5991,1.23223,31.73416,0.70906,-10.5642
140.11103,1671.96777,3.53138,71.03888,0.31368,-10.55798
135.84681,2209.99858,5.11672,99.28825,2.24578,-10.55396
129.30882,1725.66257,1.85336,60.96937,1.35022,-10.55252
180.93158,2718.4978,7.50055,102.22705,1.37138,-10.5436
109.22627,1641.32839,3.94761,60.69545,0,-10.54189
135.8906,2048.86699,4.31264,54.89415,1.42619,-10.54158
151.2437,2638.29598,5.02341,115.62975,1.62866,-10.53959
136.4781,1448.79602,6.88437,88.6094,2.58296,-10.53721
71.44778,1334.54478,1.6386,94.09889,1.75822,-10.53501
143.3524,1653.33918,3.3653,68.58778,0.11912,-10.5188
132.45321,1675.26241,2.9866,66.16102,0.10598,-10.51507
182.19072,2374.89992,6.84073,17.06423,6.29024,-10.50786
135.18142,2069.02837,3.27921,59.77277,1.02215,-10.50433
141.4756,2352.14226,5.49692,77.97656,3.3256,-10.49263
194.51531,2554.57422,13.27907,40.25358,12.75153,-10.47579
126.19611,1721.38181,2.58735,34.4226,1.93309,-10.4749
166.5069,2614.83693,1.95532,82.02971,0.42187,-10.47459
144.74293,1664.52315,3.20576,59.57438,0.58497,-10.4712
113.93067,1730.8372,3.43253,69.53428,1.05519,-10.46695
112.68621,1631.45552,2.4823,61.72534,2.77895,-10.46392
96.04417,1532.16568,2.82264,16.60985,4.71579,-10.46236
128.84491,1740.41258,2.34904,49.09966,1.38786,-10.45721
89.6486,1509.48262,1.94675,74.07828,2.67901,-10.45336
141.38163,2269.51637,5.33331,85.72946,2.19903,-10.4516
179.54192,2484.0935,6.54042,20.65587,2.61114,-10.45115
118.02431,1761.3813,2.27198,51.3584,0.55886,-10.44617
58.67038,1404.23813,2.14137,55.03196,2.42871,-10.42578
135.91667,2010.0505,3.66947,43.81164,1.77184,-10.42384
156.20313,2644.7137,4.93011,100.82424,1.64583,-10.41977
257.50253,3232.54195,7.76872,75.70074,4.18535,-10.41448
152.14788,1813.42432,6.89452,39.08333,5.28473,-10.41111
107.11539,1606.80284,2.68847,71.01556,0.87673,-10.40585
113.94241,1439.09443,3.64024,0,4.14557,-10.4008
105.67234,1770.2753,4.05789,43.9892,1.96818,-10.36214
160.82186,1888.39266,3.4603,32.58838,0.94909,-10.3456
153.06943,2193.69682,5.57977,111.89121,9.94842,-10.3408
109.84715,1554.75868,2.2531,94.88925,0,-10.33537
145.95119,1830.98849,6.10197,48.93578,5.70137,-10.33381
132.84567,1784.15589,3.52068,94.34221,1.48707,-10.32316
150.8898,2394.68795,4.22325,84.71831,0.69561,-10.30935
177.29889,1601.69291,10.22872,27.16868,12.96185,-10.3054
147.35617,1429.60524,7.9193,0,10.95232,-10.30088
154.24057,2545.65641,5.69358,100.43295,1.29221,-10.29186
166.82068,2746.01789,7.2311,95.32249,1.24608,-10.28834
128.15026,2118.60422,3.72523,68.47334,1.60551,-10.28002
109.61599,1495.997,2.48436,46.40464,1.99716,-10.25392
162.527,2760.44429,7.79301,85.66836,6.68935,-10.2355
149.77992,1816.43199,9.55094,0,14.20859,-10.23105
157.96852,2636.33766,6.41716,106.56915,1.76157,-10.22705
120.0437,2172.0167,3.23365,74.31223,1.43832,-10.22689
119.66837,2114.31809,3.8629,48.49346,1.36176,-10.22576
160.44391,2216.45091,5.52704,86.97818,3.14282,-10.21873
149.34098,2537.71439,4.28919,96.9829,0.65313,-10.21606
152.43787,1497.05678,5.37665,49.27722,4.80664,-10.20048
114.17759,2073.2621,4.54001,93.62457,1.26305,-10.19636
124.26575,2299.80241,2.51199,82.58858,0.37703,-10.15668
59.06777,1278.02146,2.10095,62.72268,1.732,-10.15119
107.51577,1525.07104,5.60217,50.82866,2.36735,-10.14919
121.98058,1563.99475,3.8772,113.2305,0,-10.14758
102.86319,2439.21539,9.03114,0,4.58092,-10.14447
111.17156,1411.7379,2.70763,78.63569,0.23407,-10.10631
126.16263,1912.44823,3.97923,62.67539,1.57042,-10.09676
86.8435,1580.21428,2.39141,86.18432,2.32438,-10.08087
110.55725,1510.87966,2.89387,112.47392,1.66514,-10.07887
136.10926,2403.16888,6.62209,66.41494,4.29862,-10.05992
45.42674,2458.95984,0.15187,0,0,-10.05275
136.13917,1911.97349,4.98485,4.42676,4.94594,-10.0522
68.81845,1202.47693,1.46772,53.13127,1.32054,-10.04828
178.80241,2064.18025,12.7316,0,14.35816,-10.04548
163.53382,3324.52634,3.4509,181.45688,0.09625,-10.04326
68.89247,1396.21464,0.83161,80.69538,0,-10.04289
121.7042,1896.3284,3.13939,48.53584,1.67774,-10.04278
139.89107,2019.42838,4.27313,63.44704,1.15101,-10.01848
60.36394,1622.67109,1.49182,88.35244,1,-10.01762
147.51074,2357.83715,8.31802,6.00054,8.92744,-10.01581
102.47807,1698.32971,3.65516,53.20019,1.97885,-10.01455
133.8934,1675.58095,3.9356,48.61589,1.39735,-10.01357
80.27223,1407.66704,4.18175,52.57886,3.66374,-10.01064
105.72253,1711.36428,2.85361,59.52287,0.67857,-10.00873
40.89571,1267.42883,1.37513,73.58088,1,-10.00354
83.96172,1599.24152,3.74934,56.58671,0.86325,-9.99863
114.19777,1419.62638,2.77935,76.86929,0,-9.99496
112.53371,1647.89121,2.94024,57.34329,0.49672,-9.99459
131.04209,2155.1641,3.57519,52.01966,2.1156,-9.99361
142.89619,2189.42821,4.33569,117.75783,1.24189,-9.99231
147.25551,2491.70529,5.82081,70.99877,2.20987,-9.9887
67.58218,1373.37104,1.45619,82.17377,0,-9.98184
213.73502,2612.3624,8.56091,85.80098,4.10433,-9.97703
134.33759,1830.87806,5.68838,44.68899,3.21582,-9.97602
166.76526,2480.46594,11.97766,126.81968,13.52559,-9.97393
149.18024,2545.60462,4.19667,84.31196,1.43908,-9.97165
121.34475,2117.58315,3.91379,54.75323,4.18206,-9.96874
70.09785,1287.98736,1.83976,61.64583,1.35425,-9.96285
190.55243,1654.83051,12.19449,23.96215,13.80552,-9.94219
148.18135,2477.25257,5.18626,98.98485,0.57241,-9.93991
147.23226,2544.84038,5.10585,105.46991,1.50803,-9.93717
104.13122,1557.70351,2.85983,56.67906,1.58338,-9.93608
87.25384,1637.10238,1.25152,71.45131,1.69397,-9.93077
136.805,1568.67285,2.93685,41.6261,0,-9.92647
176.5104,2715.49396,4.47212,97.99925,1.62826,-9.91116
113.19039,1624.55169,2.82744,93.31566,0.13648,-9.9099
73.86175,1423.16953,1.46305,17.23144,0.85541,-9.90829
128.53193,1914.39865,4.70798,48.54799,2.02134,-9.90541
111.50908,2179.38454,3.96187,74.2675,2.06816,-9.90035
75.31529,1346.15565,0.73945,58.69132,0,-9.89993
61.80579,1366.70872,0.49412,77.64023,0.1049,-9.88035
131.75052,1635.0296,3.53963,59.95865,1,-9.87254
134.04081,1652.20284,1.88433,63.04549,0,-9.87218
133.76407,1909.81441,1.63061,47.98232,1.22967,-9.87061
101.95973,1874.41315,3.4468,57.9998,1.3867,-9.87037
72.40536,1570.44816,1.55809,75.65577,2.21103,-9.85841
86.6056,2026.33913,1.31831,50.79343,0,-9.85357
100.93814,1422.4555,3.6569,69.78789,5.09369,-9.84161
141.00775,1571.3648,3.01911,35.3686,0,-9.83897
67.74647,1534.59333,0.93572,42.32457,0.92073,-9.83299
153.99365,2250.76921,4.69783,66.06135,1.52664,-9.82641
144.48544,1628.65658,3.21646,35.73022,1.00694,-9.81122
133.41779,1589.66495,2.19417,60.86911,0,-9.79492
131.57767,2090.35606,4.97996,66.52405,1.2784,-9.7868
137.76589,1745.23826,2.64145,39.03945,0.24595,-9.78583
182.577,1614.76155,11.78663,25.49742,13.56207,-9.78174
90.17019,1579.68668,3.1095,52.69218,0.56869,-9.77683
132.7254,1558.65076,3.08578,48.3343,0.92292,-9.77418
63.58526,1246.2532,1.14979,64.20175,0.62193,-9.76908
137.28559,1698.78884,3.0282,69.38847,0.9284,-9.76396
136.75315,1869.74106,2.92928,113.47323,0,-9.75572
91.7491,1423.39038,0.99793,83.18527,0.84099,-9.75313
81.65459,1383.1311,1.48515,69.86093,0.80893,-9.74856
115.21558,1833.99894,3.44754,78.52437,0.53795,-9.74574
125.74236,2318.15722,3.44302,77.42154,0.57727,-9.7415
124.76,1762.77779,3.56179,63.44441,1.08549,-9.73466
146.92245,2676.0369,6.96307,132.66345,3.6557,-9.7341
126.45526,1593.63753,3.55174,88.21971,0,-9.73187
93.79628,1640.53637,2.88133,58.29141,0.60839,-9.72423
146.61012,2299.99158,5.14103,76.15976,2.84733,-9.71481
141.44251,2142.63645,3.99968,69.06944,0.91422,-9.7081
157.4754,1677.45413,8.96315,0,12.79911,-9.70652
101.25645,1659.38475,2.32743,50.3109,0.986,-9.70549
127.95168,1600.05347,4.56257,48.11757,6.87112,-9.69393
130.84606,2408.8368,6.4415,75.01663,1.81075,-9.68822
104.31399,1595.30296,3.15817,52.92279,1.90177,-9.68149
94.1016,1465.5518,5.16388,83.01301,5.15864,-9.67962
73.98993,1588.55355,2.41523,55.77814,1,-9.67866
132.40836,2005.02275,3.05264,112.52649,2.9168,-9.66911
122.13283,1753.41304,3.91524,50.35672,1.06665,-9.66506
136.44743,1844.69796,6.89897,0,9.52843,-9.65394
123.28449,2099.30231,3.81956,50.89154,1.59893,-9.65277
105.26805,1437.60183,4.53621,0,4.87817,-9.64402
157.80533,2174.07272,4.78954,18.22755,4.08632,-9.64253
120.05415,1735.41415,2.97596,52.40959,1.73601,-9.63677
209.42178,2535.02868,8.92196,87.84996,3.35739,-9.63557
116.54692,2255.39555,2.74616,84.59735,0.87891,-9.63272
114.23422,2127.06494,3.88118,70.47917,2.21786,-9.63204
145.44588,1802.23807,3.89813,0,5.9684,-9.62939
121.10252,1734.45985,4.98494,45.26347,1.2942,-9.62514
89.93639,1332.0287,3.28205,66.37602,0.68767,-9.61699
75.71413,1463.28995,3.75597,59.00083,1.73299,-9.61129
111.76017,1833.69922,4.32003,63.64154,1.61422,-9.60771
109.83099,2331.65809,2.66793,56.1759,1.18456,-9.60451
139.913,2630.35872,5.83008,94.68231,0.83677,-9.6003
137.45928,1871.86216,8.9885,0,12.06165,-9.59114
144.9304,1655.06144,3.64387,90.6944,0.28988,-9.58944
127.81627,2053.41288,6.22481,6.96052,7.09469,-9.58536
171.2616,2602.03084,7.46725,41.50757,4.64059,-9.58148
97.23645,1672.53783,2.74958,22.51481,3.0926,-9.57808
126.57337,1512.58674,3.02636,84.85067,0.31032,-9.56278
71.76548,1205.33555,1.34787,121.0475,0.80279,-9.55906
171.12266,2047.44113,9.53396,61.07179,5.52272,-9.55595
111.98151,1565.61272,3.20288,66.27465,0.17382,-9.5526
188.36023,2353.7565,9.75238,0,10.48752,-9.54701
143.37062,2469.46965,6.49419,70.46787,2.34506,-9.53865
157.65298,2114.22869,5.46117,19.30545,5.21197,-9.53348
103.16489,1340.8486,4.15361,0,4.55515,-9.533
137.02917,1587.72122,2.50887,39.29414,0.89633,-9.52404
142.75012,2188.71589,5.34698,78.36991,2.6632,-9.51969
103.95257,1142.36849,7.13955,81.57641,6.43663,-9.51722
178.71327,2652.86789,5.88483,94.06375,2.88442,-9.51538
115.69624,1536.52347,3.95682,48.08682,5.5095,-9.51088
63.57334,1324.46413,3.70166,66.39066,2.04177,-9.50898
75.4481,1231.41078,2.78949,54.99783,2.43542,-9.49654
95.99978,1397.39724,1.50638,83.33332,0.46907,-9.48938
81.93027,1405.69799,1.84527,56.83138,0,-9.48896
146.28346,1784.54632,10.12679,0,13.1333,-9.4887
190.08033,2361.59499,11.5459,5.31978,7.9342,-9.48153
93.30541,1577.80592,2.83705,54.44134,1.19881,-9.47236
146.08452,1861.42792,10.64955,0,11.74954,-9.47164
87.19498,1455.97465,0.83904,57.29286,0.55537,-9.47076
151.26903,1771.00736,7.95134,0,8.4401,-9.46848
80.53773,1315.90574,1.34472,62.90682,1.61753,-9.46401
134.12229,1643.82088,5.75172,0,7.42767,-9.46086
120.61537,2078.68214,2.93343,67.14759,0.1504,-9.45873
94.5314,1549.06569,2.5564,35.70626,1.12184,-9.45814
132.11176,2271.65954,6.37246,81.60504,1.36305,-9.45438
123.44552,1522.31631,2.49502,58.847,0,-9.45053
180.25612,2478.05031,12.51948,32.73298,10.67422,-9.44568
124.8667,1785.97439,3.64923,49.51342,1.50611,-9.44469
96.75521,1335.16548,2.28712,43.72063,1.03445,-9.44331
158.75368,1822.19439,10.41349,0,12.88727,-9.44138
85.25577,1395.29476,2.35431,1.92473,2.84515,-9.4402
105.19326,1473.61305,2.84466,64.72655,0.7227,-9.43946
130.6892,1573.01629,4.61439,46.4256,2.8536,-9.43234
101.67668,1482.48555,2.69693,47.83594,1.64764,-9.43154
157.18429,1921.33977,8.61931,0,9.51737,-9.43082
162.02894,2515.20635,4.89726,106.20981,1.71936,-9.42846
98.02989,1478.80768,3.66081,55.11422,2.72495,-9.42224
100.2149,1524.14731,1.99235,28.8208,0.92067,-9.42034
99.293,1115.72352,5.28056,29.27495,5.79981,-9.40659
54.95419,1325.07939,2.77903,67.3779,1.95604,-9.40551
157.18984,1710.19501,2.93859,24.76376,0.27124,-9.39574
120.27257,1598.10959,2.94211,70.16497,1.04793,-9.39348
142.7726,1783.98267,6.0984,70.44415,4.59664,-9.39131
112.7609,1392.12216,4.06629,34.48316,3.48149,-9.38004
95.99682,1762.32544,3.54025,69.7248,1.16365,-9.36761
167.01069,1852.45781,7.74179,30.36151,7.18704,-9.35915
97.53851,1506.74462,2.33614,28.19733,1.23255,-9.34626
76.70186,1386.52381,1.3068,43.94274,1.13153,-9.34027
111.51033,1742.52243,4.42406,25.19403,1.44731,-9.33348
129.25183,2577.20129,5.1256,86.28115,1.544,-9.3259
127.61701,1518.5669,2.80699,25.54742,0,-9.31179
116.28169,1713.16193,3.61084,4.18186,3.3278,-9.31079
126.55685,1647.97902,4.85214,0,6.22216,-9.30994
91.2329,1359.68497,4.46965,81.94955,1.73388,-9.30706
181.57659,1583.91078,12.66906,23.30227,14.15485,-9.30612
125.15736,1784.03289,4.58633,30.80974,1.00704,-9.30082
180.98459,1637.1864,11.3266,23.75773,11.76357,-9.29339
122.0403,2264.01023,4.55332,79.34746,1.42332,-9.28784
97.1007,1142.28769,8.56813,3.07165,17.5042,-9.28238
162.22799,2158.70114,6.91921,18.15503,5.9909,-9.28121
136.98005,2480.49127,7.73273,0,2.32445,-9.27586
94.99159,1352.9345,1.89866,45.52061,0,-9.27432
98.96024,1669.64653,3.827,47.51054,3.31469,-9.27247
87.36344,1276.253,2.74709,52.86812,0.06419,-9.27209
116.76142,1279.81095,2.90721,49.96159,1.40091,-9.26994
126.41264,2298.07516,4.97003,65.08748,0.39773,-9.26899
119.5331,1367.27749,6.16866,51.56493,7.79354,-9.26427
97.52853,1555.06145,6.12522,0,5.88313,-9.264
98.35795,1590.25896,4.24542,69.31648,0.90513,-9.25703
115.83378,1772.51275,4.47571,56.87549,0.7978,-9.25522
119.11061,1751.19328,3.98028,46.94063,0.64304,-9.24264
92.61252,1448.95697,0.57525,108.99131,0,-9.24062
121.57867,1623.37064,4.01253,64.67151,0.52651,-9.21335
110.06894,1727.91164,3.03508,49.64122,0.73515,-9.21264
87.74586,1161.98734,3.89913,49.57929,6.44979,-9.21227
117.26992,1761.73164,3.58197,27.98542,0.21356,-9.20473
116.39672,1788.08339,4.25778,37.88074,4.48208,-9.20174
121.59362,2186.98583,5.49914,63.26738,2.3498,-9.19983
118.14329,1631.12646,7.36329,0,10.20371,-9.19613
129.08835,1701.51158,6.78882,0,8.11341,-9.19548
129.03216,1729.57172,3.48711,42.39865,1.40363,-9.18507
110.07843,1953.62582,4.86139,71.17597,0,-9.18172
78.76005,1243.43957,0.89138,49.78843,0.06338,-9.1732
140.04546,2006.98246,7.49003,0,8.47147,-9.17317
147.12157,1710.33055,8.13929,0,10.64064,-9.17185
65.90515,1404.2414,2.25815,59.7541,1.68775,-9.17096
104.12378,1602.46669,2.3121,45.87049,1.74646,-9.17058
120.67808,1893.27068,4.36901,40.1237,1,-9.16719
103.09673,1621.48194,2.9901,40.85064,0.61343,-9.16706
68.38804,1439.70137,1.89867,70.72476,0.96198,-9.16559
105.58045,1539.88349,6.10965,80.94634,2.33422,-9.16546
91.60901,1591.52602,2.35864,38.72941,0.79543,-9.1644
169.81334,2748.79796,4.42091,89.22303,2.2434,-9.1638
134.12405,2016.7514,6.39522,64.13592,0.08181,-9.15595
86.21669,1715.21274,3.96004,38.88917,1.37925,-9.15108
109.04552,1560.99644,3.82818,103.84294,0.92872,-9.14766
134.94159,1645.87981,4.46596,53.0016,0.19244,-9.14646
